HAT-081-0035323     0         none                
HAT-085-0000015     0         none                
HAT-085-0000286     0         none                
HAT-085-0001047     0         none                
HAT-085-0001058     0         none                
HAT-085-0003472     0         none                
HAT-085-0004083     0         none                
HAT-085-0025181     0         none                
HAT-085-0065152     0         none                
HAT-085-0424437     0         none                
HAT-086-0000002     0         none                
HAT-086-0000003     0         none                
HAT-086-0000014     0         none                
HAT-086-0000018     0         none                
HAT-086-0000028     0         none                
HAT-086-0000030     0         none                
HAT-086-0000063     0         none                
HAT-086-0000116     0         none                
HAT-086-0000268     0         none                
HAT-086-0000310     0         none                
HAT-086-0000318     0         none                
HAT-086-0000347     0         none                
HAT-086-0000413     0         none                
HAT-086-0000567     0         none                
HAT-086-0000706     0         none                
HAT-086-0001024     0         none                
HAT-086-0001031     0         none                
HAT-086-0001154     0         none                
HAT-086-0001164     0         none                
HAT-086-0001307     0         none                
HAT-086-0001512     0         none                
HAT-086-0001943     0         none                
HAT-086-0002718     0         none                
HAT-086-0002931     0         none                
HAT-086-0003015     0         none                
HAT-086-0003731     0         none                
HAT-086-0003735     0         none                
HAT-086-0005205     0         none                
HAT-086-0006404     0         none                
HAT-086-0007407     0         none                
HAT-086-0007654     0         none                
HAT-086-0007776     0         none                
HAT-086-0008141     0         none                
HAT-086-0008548     0         none                
HAT-086-0008911     0         none                
HAT-086-0009622     0         RRAB                
HAT-086-0009889     0         none                
HAT-086-0009974     0         none                
HAT-086-0015006     0         none                
HAT-086-0015185     0         none                
HAT-086-0017949     0         none                
HAT-086-0019415     0         none                
HAT-086-0022206     0         none                
HAT-086-0036934     0         none                
HAT-086-0042579     0         none                
HAT-086-0052906     0         none                
HAT-086-0069932     0         none                
HAT-086-0179462     0         none                
HAT-086-0206310     0         none                
HAT-086-0225739     0         none                
HAT-086-0396500     0         none                
HAT-086-0448328     0         none                
HAT-087-0000001     0         none                
HAT-087-0000002     0         none                
HAT-087-0000011     0         none                
HAT-087-0000020     0         none                
HAT-087-0000051     0         none                
HAT-087-0000054     0         none                
HAT-087-0000098     0         none                
HAT-087-0000131     0         none                
HAT-087-0000197     0         none                
HAT-087-0000230     0         none                
HAT-087-0000235     0         none                
HAT-087-0000295     0         none                
HAT-087-0000443     0         none                
HAT-087-0000591     0         none                
HAT-087-0000675     0         none                
HAT-087-0000697     0         none                
HAT-087-0000711     0         none                
HAT-087-0001281     0         none                
HAT-087-0001747     0         none                
HAT-087-0002226     0         none                
HAT-087-0002414     0         none                
HAT-087-0002662     0         none                
HAT-087-0004081     0         none                
HAT-087-0004532     0         none                
HAT-087-0004877     0         none                
HAT-087-0005109     0         none                
HAT-087-0006233     0         none                
HAT-087-0006387     0         none                
HAT-087-0012338     0         none                
HAT-087-0014474     0         none                
HAT-087-0015053     0         none                
HAT-087-0017663     0         none                
HAT-087-0017903     0         none                
HAT-087-0018179     0         none                
HAT-087-0019610     0         RRAB                
HAT-087-0020583     0         none                
HAT-087-0023671     0         none                
HAT-087-0026772     0         none                
HAT-087-0034092     0         none                
HAT-087-0040133     0         none                
HAT-087-0049865     0         RRAB                
HAT-087-0059668     0         none                
HAT-087-0064281     0         none                
HAT-087-0076119     0         none                
HAT-087-0450453     0         none                
HAT-087-0530618     0         none                
HAT-088-0000001     0         none                
HAT-088-0000002     0         none                
HAT-088-0000017     0         none                
HAT-088-0000018     0         none                
HAT-088-0000026     0         none                
HAT-088-0000041     0         none                
HAT-088-0000062     0         none                
HAT-088-0000105     0         none                
HAT-088-0000108     0         none                
HAT-088-0000173     0         none                
HAT-088-0000290     0         none                
HAT-088-0000327     0         none                
HAT-088-0000347     0         none                
HAT-088-0000408     0         none                
HAT-088-0000431     0         none                
HAT-088-0000796     0         none                
HAT-088-0000863     0         none                
HAT-088-0001135     0         none                
HAT-088-0003868     0         none                
HAT-088-0003956     0         none                
HAT-088-0004779     0         none                
HAT-088-0005039     0         none                
HAT-088-0005845     0         none                
HAT-088-0007637     0         none                
HAT-088-0008417     0         none                
HAT-088-0009183     0         none                
HAT-088-0010663     0         none                
HAT-088-0014575     0         RRAB                
HAT-088-0015390     0         none                
HAT-088-0017711     0         RRAB                
HAT-088-0020306     0         none                
HAT-088-0022652     0         none                
HAT-088-0022700     0         none                
HAT-088-0030750     0         none                
HAT-088-0032993     0         none                
HAT-088-0036878     0         none                
HAT-088-0053484     0         none                
HAT-088-0073817     0         none                
HAT-088-0074301     0         none                
HAT-089-0000001     0         none                
HAT-089-0000002     0         none                
HAT-089-0000003     0         none                
HAT-089-0000019     0         none                
HAT-089-0000021     0         none                
HAT-089-0000026     0         none                
HAT-089-0000040     0         none                
HAT-089-0000046     0         none                
HAT-089-0000056     0         none                
HAT-089-0000087     0         none                
HAT-089-0000159     0         none                
HAT-089-0000175     0         none                
HAT-089-0000183     0         none                
HAT-089-0000213     0         none                
HAT-089-0000218     0         none                
HAT-089-0000247     0         none                
HAT-089-0000326     0         none                
HAT-089-0000336     0         none                
HAT-089-0000358     0         none                
HAT-089-0000373     0         none                
HAT-089-0000386     0         none                
HAT-089-0000516     0         none                
HAT-089-0000578     0         none                
HAT-089-0000593     0         none                
HAT-089-0000762     0         none                
HAT-089-0000770     0         none                
HAT-089-0000913     0         none                
HAT-089-0000980     0         none                
HAT-089-0001287     0         none                
HAT-089-0001615     0         none                
HAT-089-0002102     0         none                
HAT-089-0002223     0         none                
HAT-089-0003540     0         none                
HAT-089-0003999     0         none                
HAT-089-0004026     0         none                
HAT-089-0004652     0         none                
HAT-089-0006077     0         none                
HAT-089-0007215     0         none                
HAT-089-0007847     0         none                
HAT-089-0009573     0         RRAB                
HAT-089-0009975     0         none                
HAT-089-0010517     0         none                
HAT-089-0015552     0         none                
HAT-089-0018835     0         none                
HAT-089-0027795     0         none                
HAT-089-0029508     0         none                
HAT-089-0034335     0         none                
HAT-089-0050331     0         none                
HAT-089-0332201     0         none                
HAT-089-0374235     0         none                
HAT-089-0661847     0         none                
HAT-090-0000005     0         none                
HAT-090-0000007     0         none                
HAT-090-0000008     0         none                
HAT-090-0000012     0         none                
HAT-090-0000013     0         none                
HAT-090-0000030     0         none                
HAT-090-0000033     0         none                
HAT-090-0000046     0         none                
HAT-090-0000055     0         none                
HAT-090-0000150     0         none                
HAT-090-0000251     0         none                
HAT-090-0000271     0         none                
HAT-090-0000623     0         none                
HAT-090-0001129     0         none                
HAT-090-0001763     0         none                
HAT-090-0001832     0         none                
HAT-090-0002270     0         none                
HAT-090-0003221     0         none                
HAT-090-0004556     0         none                
HAT-090-0025668     0         none                
HAT-090-0025720     0         none                
HAT-090-0045266     0         none                
HAT-092-0000005     0         none                
HAT-092-0000006     0         none                
HAT-092-0000017     0         none                
HAT-092-0000022     0         none                
HAT-092-0000030     0         none                
HAT-092-0000033     0         none                
HAT-092-0000074     0         none                
HAT-092-0000131     0         none                
HAT-092-0000317     0         none                
HAT-092-0000499     0         none                
HAT-092-0000653     0         none                
HAT-092-0001117     0         none                
HAT-092-0001639     0         none                
HAT-092-0002461     0         none                
HAT-092-0002760     0         RRAB                
HAT-092-0006183     0         none                
HAT-092-0012765     0         none                
HAT-092-0013505     0         none                
HAT-092-0013542     0         none                
HAT-092-0018742     0         none                
HAT-092-0044804     0         none                
HAT-092-0052815     0         none                
HAT-092-0272909     0         none                
HAT-092-0872747     0         none                
HAT-093-0000001     0         none                
HAT-093-0000007     0         none                
HAT-093-0000009     0         none                
HAT-093-0000017     0         none                
HAT-093-0000177     0         none                
HAT-093-0000211     0         none                
HAT-093-0000229     0         none                
HAT-093-0000422     0         none                
HAT-093-0000489     0         none                
HAT-093-0000896     0         none                
HAT-093-0000927     0         none                
HAT-093-0000953     0         none                
HAT-093-0001397     0         none                
HAT-093-0002185     0         none                
HAT-093-0005805     0         none                
HAT-093-0006686     0         none                
HAT-093-0007032     0         none                
HAT-093-0007604     0         none                
HAT-093-0009691     0         none                
HAT-093-0012789     0         none                
HAT-093-0013479     0         none                
HAT-093-0038334     0         none                
HAT-093-0040515     0         none                
HAT-093-0048500     0         none                
HAT-094-0000002     0         none                
HAT-094-0000004     0         none                
HAT-094-0000006     0         none                
HAT-094-0000015     0         none                
HAT-094-0000019     0         none                
HAT-094-0000042     0         none                
HAT-094-0000200     0         none                
HAT-094-0000215     0         none                
HAT-094-0000251     0         none                
HAT-094-0000448     0         none                
HAT-094-0007398     0         none                
HAT-094-0012791     0         none                
HAT-094-0034989     0         none                
HAT-095-0000020     0         none                
HAT-095-0000040     0         none                
HAT-095-0000116     0         none                
HAT-095-0000254     0         none                
HAT-095-0001631     0         none                
HAT-095-0001879     0         none                
HAT-095-0016117     0         none                
HAT-095-0016626     0         RRAB                
HAT-095-0017322     0         RRAB                
HAT-096-0000001     0         none                
HAT-096-0000002     0         none                
HAT-096-0000003     0         none                
HAT-096-0000004     0         none                
HAT-096-0000008     0         none                
HAT-096-0000009     0         none                
HAT-096-0000015     0         none                
HAT-096-0000031     0         none                
HAT-096-0000156     0         none                
HAT-096-0000237     0         none                
HAT-096-0007747     0         none                
HAT-097-0000001     0         none                
HAT-097-0009482     0         none                
HAT-098-0000239     0         none                
HAT-103-0000002     0         none                
HAT-103-0000970     0         none                
HAT-104-0000041     0         none                
HAT-104-0004322     0         RRAB                
HAT-105-0000013     0         none                
HAT-106-0000022     0         none                
HAT-106-0000422     0         none                
HAT-107-0000002     0         none                
HAT-107-0004403     0         none                
HAT-107-0005897     0         none                
HAT-108-0000002     0         none                
HAT-108-0003096     0         RRAB                
HAT-108-0004206     0         RRAB                
HAT-110-0010026     0         RRAB                
HAT-111-0000003     0         none                
HAT-111-0000015     0         none                
HAT-111-0000096     0         none                
HAT-111-0000493     0         none                
HAT-111-0004482     0         none                
HAT-112-0000050     0         none                
HAT-112-0000096     0         none                
HAT-112-0001601     0         none                
HAT-112-0004914     0         none                
HAT-112-0007514     0         none                
HAT-114-0000011     0         none                
HAT-114-0000040     0         none                
HAT-114-0000047     0         none                
HAT-114-0000070     0         none                
HAT-114-0000119     0         none                
HAT-114-0000240     0         none                
HAT-114-0000645     0         none                
HAT-114-0001800     0         none                
HAT-114-0003844     0         none                
HAT-114-0005292     0         none                
HAT-114-0006254     0         none                
HAT-114-0008875     0         none                
HAT-115-0000006     0         none                
HAT-115-0000008     0         none                
HAT-115-0000010     0         none                
HAT-115-0000011     0         none                
HAT-115-0000015     0         none                
HAT-115-0000246     0         none                
HAT-115-0000627     0         none                
HAT-115-0000735     0         none                
HAT-115-0001801     0         none                
HAT-115-0002112     0         none                
HAT-115-0003066     0         none                
HAT-115-0007391     0         none                
HAT-115-0010155     0         RRAB                
HAT-115-0027885     0         RRAB                
HAT-115-0030779     0         none                
HAT-116-0000002     0         none                
HAT-116-0000010     0         none                
HAT-116-0000083     0         none                
HAT-116-0000087     0         none                
HAT-116-0000170     0         none                
HAT-116-0000398     0         none                
HAT-116-0000443     0         none                
HAT-116-0000624     0         none                
HAT-116-0000996     0         none                
HAT-116-0001091     0         none                
HAT-116-0005576     0         none                
HAT-116-0014818     0         RRAB                
HAT-116-0021418     0         none                
HAT-116-0025814     0         none                
HAT-116-0028995     0         none                
HAT-120-0000802     0         none                
HAT-120-0003185     0         none                
HAT-120-0043344     0         none                
HAT-120-0060318     0         none                
HAT-121-0000002     0         none                
HAT-121-0000005     0         none                
HAT-121-0000006     0         none                
HAT-121-0000022     0         none                
HAT-121-0000068     0         none                
HAT-121-0000082     0         none                
HAT-121-0000233     0         none                
HAT-121-0000256     0         none                
HAT-121-0000297     0         none                
HAT-121-0000310     0         none                
HAT-121-0000364     0         none                
HAT-121-0000439     0         none                
HAT-121-0000475     0         none                
HAT-121-0000536     0         none                
HAT-121-0000619     0         none                
HAT-121-0000631     0         none                
HAT-121-0000687     0         none                
HAT-121-0000977     0         none                
HAT-121-0000985     0         none                
HAT-121-0001039     0         none                
HAT-121-0001984     0         none                
HAT-121-0002800     0         none                
HAT-121-0003150     0         none                
HAT-121-0004018     0         none                
HAT-121-0004953     0         none                
HAT-121-0005745     0         none                
HAT-121-0008268     0         none                
HAT-121-0013142     0         none                
HAT-121-0013848     0         none                
HAT-121-0014641     0         none                
HAT-121-0015465     0         none                
HAT-121-0020222     0         none                
HAT-121-0022414     0         none                
HAT-121-0022736     0         none                
HAT-121-0025327     0         none                
HAT-121-0043209     0         RRAB                
HAT-121-0528262     0         none                
HAT-122-0000001     0         none                
HAT-122-0000003     0         none                
HAT-122-0000016     0         none                
HAT-122-0000112     0         none                
HAT-122-0000127     0         none                
HAT-122-0000157     0         none                
HAT-122-0000531     0         none                
HAT-122-0000850     0         none                
HAT-122-0000877     0         none                
HAT-122-0001477     0         RRAB                
HAT-122-0002094     0         none                
HAT-122-0003108     0         none                
HAT-122-0003190     0         none                
HAT-122-0011222     0         none                
HAT-122-0013691     0         RRAB                
HAT-122-0016520     0         none                
HAT-122-0018736     0         none                
HAT-123-0000002     0         none                
HAT-123-0000017     0         none                
HAT-123-0000023     0         none                
HAT-123-0000094     0         none                
HAT-123-0000285     0         none                
HAT-123-0000305     0         none                
HAT-123-0000404     0         none                
HAT-123-0000452     0         none                
HAT-123-0000989     0         none                
HAT-123-0004993     0         none                
HAT-123-0005295     0         none                
HAT-123-0007511     0         RRAB                
HAT-123-0008536     0         none                
HAT-123-0014928     0         none                
HAT-123-0029475     0         none                
HAT-123-0033085     0         none                
HAT-124-0000001     0         none                
HAT-124-0000004     0         none                
HAT-124-0000053     0         none                
HAT-124-0000103     0         none                
HAT-124-0000698     0         none                
HAT-124-0001209     0         none                
HAT-124-0001484     0         none                
HAT-124-0012069     0         none                
HAT-124-0015562     0         none                
HAT-124-0023596     0         none                
HAT-125-0000005     0         none                
HAT-125-0000007     0         none                
HAT-125-0000026     0         none                
HAT-125-0000061     0         none                
HAT-125-0000086     0         none                
HAT-125-0000093     0         none                
HAT-125-0000113     0         none                
HAT-125-0000309     0         none                
HAT-125-0000400     0         none                
HAT-125-0000403     0         none                
HAT-125-0000424     0         none                
HAT-125-0000593     0         none                
HAT-125-0000863     0         none                
HAT-125-0002320     0         none                
HAT-125-0003512     0         none                
HAT-125-0005338     0         RRAB                
HAT-125-0006529     0         none                
HAT-125-0008336     0         RRAB                
HAT-125-0012146     0         none                
HAT-125-0017658     0         none                
HAT-125-0020593     0         none                
HAT-125-0191856     0         none                
HAT-126-0000092     0         none                
HAT-126-0000108     0         none                
HAT-126-0000257     0         none                
HAT-126-0000314     0         none                
HAT-126-0000366     0         none                
HAT-126-0000367     0         none                
HAT-126-0000530     0         none                
HAT-126-0000785     0         none                
HAT-126-0001276     0         none                
HAT-126-0001417     0         none                
HAT-126-0001760     0         none                
HAT-126-0003959     0         none                
HAT-126-0005861     0         none                
HAT-126-0010463     0         none                
HAT-126-0013504     0         none                
HAT-126-0017154     0         none                
HAT-126-0020233     0         none                
HAT-126-0020471     0         none                
HAT-126-0021154     0         none                
HAT-126-0021724     0         none                
HAT-126-0021985     0         none                
HAT-126-0027165     0         none                
HAT-126-0028617     0         none                
HAT-126-0028802     0         none                
HAT-126-0029694     0         none                
HAT-126-0032086     0         none                
HAT-126-0032570     0         none                
HAT-126-0036040     0         none                
HAT-126-0036608     0         none                
HAT-126-0036831     0         none                
HAT-127-0000026     0         none                
HAT-127-0000312     0         none                
HAT-127-0000485     0         none                
HAT-127-0000632     0         none                
HAT-127-0001820     0         none                
HAT-127-0002338     0         none                
HAT-127-0004449     0         none                
HAT-127-0004752     0         none                
HAT-127-0005770     0         none                
HAT-127-0023860     0         none                
HAT-127-0030828     0         none                
HAT-127-0038203     0         none                
HAT-127-0038538     0         none                
HAT-127-0040601     0         none                
HAT-127-0043657     0         none                
HAT-127-0043771     0         none                
HAT-127-0044742     0         none                
HAT-127-0436711     0         none                
HAT-128-0000033     0         none                
HAT-128-0000035     0         none                
HAT-128-0000046     0         none                
HAT-128-0000155     0         none                
HAT-128-0000170     0         none                
HAT-128-0000212     0         none                
HAT-128-0000285     0         none                
HAT-128-0000337     0         none                
HAT-128-0000420     0         none                
HAT-128-0000538     0         none                
HAT-128-0000643     0         none                
HAT-128-0001372     0         none                
HAT-128-0004156     0         none                
HAT-128-0006063     0         none                
HAT-128-0009823     0         none                
HAT-128-0018837     0         none                
HAT-128-0031439     0         none                
HAT-129-0000006     0         none                
HAT-129-0000014     0         none                
HAT-129-0000031     0         none                
HAT-129-0000081     0         none                
HAT-129-0000095     0         none                
HAT-129-0000121     0         none                
HAT-129-0000125     0         none                
HAT-129-0000261     0         none                
HAT-129-0000557     0         none                
HAT-129-0001126     0         RRAB                
HAT-129-0001291     0         none                
HAT-129-0001338     0         none                
HAT-129-0002445     0         none                
HAT-129-0003064     0         none                
HAT-129-0004392     0         none                
HAT-129-0004894     0         none                
HAT-129-0009448     0         none                
HAT-129-0011382     0         none                
HAT-130-0000010     0         none                
HAT-130-0001091     0         none                
HAT-130-0001327     0         none                
HAT-130-0002132     0         none                
HAT-130-0011272     0         none                
HAT-130-0022553     0         none                
HAT-130-0252976     0         none                
HAT-131-0000016     0         none                
HAT-131-0000383     0         none                
HAT-131-0000727     0         none                
HAT-131-0001574     0         none                
HAT-131-0002677     0         none                
HAT-131-0066010     0         none                
HAT-132-0000010     0         none                
HAT-132-0000063     0         none                
HAT-132-0000088     0         none                
HAT-132-0000094     0         none                
HAT-132-0000127     0         none                
HAT-132-0000213     0         none                
HAT-132-0000229     0         none                
HAT-132-0000297     0         none                
HAT-132-0000506     0         none                
HAT-132-0000603     0         none                
HAT-132-0000616     0         none                
HAT-132-0000658     0         none                
HAT-132-0000835     0         none                
HAT-132-0000836     0         none                
HAT-132-0000861     0         none                
HAT-132-0001061     0         none                
HAT-132-0001507     0         none                
HAT-132-0001706     0         none                
HAT-132-0002029     0         none                
HAT-132-0002336     0         none                
HAT-132-0002570     0         none                
HAT-132-0002609     0         none                
HAT-132-0002658     0         none                
HAT-132-0008493     0         none                
HAT-132-0009514     0         none                
HAT-132-0010357     0         none                
HAT-132-0016457     0         none                
HAT-132-0017024     0         none                
HAT-132-0025581     0         none                
HAT-132-0028404     0         none                
HAT-132-0031574     0         RRAB                
HAT-132-0035136     0         none                
HAT-133-0000008     0         none                
HAT-133-0000042     0         none                
HAT-133-0000107     0         none                
HAT-133-0000209     0         none                
HAT-133-0000220     0         none                
HAT-133-0000443     0         none                
HAT-133-0000642     0         none                
HAT-133-0000742     0         none                
HAT-133-0000908     0         none                
HAT-133-0008764     0         none                
HAT-134-0000009     0         none                
HAT-134-0000031     0         none                
HAT-134-0000048     0         none                
HAT-134-0000169     0         none                
HAT-134-0000239     0         none                
HAT-134-0000666     0         none                
HAT-134-0002891     0         none                
HAT-134-0006145     0         RRAB                
HAT-134-0010619     0         RRAB                
HAT-135-0007451     0         RRAB                
HAT-136-0000266     0         none                
HAT-136-0000304     0         none                
HAT-136-0000341     0         none                
HAT-136-0000454     0         none                
HAT-136-0000471     0         none                
HAT-136-0000496     0         none                
HAT-136-0000497     0         none                
HAT-136-0001052     0         none                
HAT-140-0000019     0         none                
HAT-141-0000002     0         none                
HAT-141-0000030     0         none                
HAT-141-0000117     0         none                
HAT-141-0000663     0         none                
HAT-141-0000772     0         none                
HAT-141-0000794     0         none                
HAT-141-0000974     0         none                
HAT-141-0002549     0         none                
HAT-141-0003004     0         RRAB                
HAT-141-0004887     0         RRAB                
HAT-141-0005528     0         none                
HAT-141-0005566     0         none                
HAT-141-0005842     0         none                
HAT-142-0000001     0         none                
HAT-142-0000003     0         none                
HAT-142-0000007     0         none                
HAT-142-0000012     0         none                
HAT-142-0000056     0         none                
HAT-142-0000084     0         none                
HAT-142-0000498     0         RRAB                
HAT-142-0002599     0         RRAB                
HAT-142-0004412     0         none                
HAT-143-0000001     0         none                
HAT-143-0000002     0         none                
HAT-143-0000003     0         none                
HAT-143-0000004     0         none                
HAT-143-0000006     0         none                
HAT-143-0000011     0         none                
HAT-143-0000020     0         none                
HAT-143-0000027     0         none                
HAT-143-0000414     0         none                
HAT-143-0001024     0         RRAB                
HAT-143-0002021     0         RRAB                
HAT-144-0000001     0         none                
HAT-144-0000002     0         none                
HAT-144-0000003     0         none                
HAT-144-0000004     0         none                
HAT-144-0000006     0         none                
HAT-144-0000024     0         none                
HAT-144-0000026     0         none                
HAT-144-0000044     0         none                
HAT-144-0000053     0         none                
HAT-144-0000066     0         none                
HAT-144-0000085     0         none                
HAT-144-0000192     0         none                
HAT-144-0000199     0         none                
HAT-144-0000282     0         none                
HAT-144-0000299     0         none                
HAT-144-0001027     0         none                
HAT-144-0001398     0         none                
HAT-145-0000002     0         none                
HAT-145-0000003     0         none                
HAT-145-0000029     0         none                
HAT-145-0000429     0         none                
HAT-145-0000536     0         none                
HAT-145-0001216     0         none                
HAT-145-0001736     0         RRAB                
HAT-145-0002177     0         none                
HAT-145-0003106     0         none                
HAT-145-0004010     0         none                
HAT-145-0004516     0         RRAB                
HAT-146-0000001     0         none                
HAT-146-0000028     0         none                
HAT-146-0000085     0         none                
HAT-146-0000173     0         none                
HAT-146-0000374     0         none                
HAT-146-0000409     0         none                
HAT-146-0000669     0         none                
HAT-146-0000698     0         none                
HAT-146-0000711     0         none                
HAT-146-0000877     0         none                
HAT-146-0000958     0         none                
HAT-146-0001046     0         none                
HAT-146-0002876     0         RRAB                
HAT-146-0002902     0         none                
HAT-146-0003560     0         none                
HAT-146-0003716     0         none                
HAT-146-0004836     0         none                
HAT-147-0000123     0         none                
HAT-149-0000001     0         none                
