HAT-188-0005966	RRc
HAT-182-0006337	RRc
HAT-222-0012494	Variable-not-RR
HAT-190-0000589	Variable-not-RR
HAT-181-0002698	Variable-not-RR
HAT-154-0001221	Variable-not-RR
HAT-215-0000001	Problem
HAT-090-0003221	Variable-not-RR
HAT-171-0031870	Unsure
HAT-349-0001112	RRab
HAT-215-0000006	Problem
HAT-166-0007189	Variable-not-RR
HAT-215-0000009	Problem
HAT-166-0017060	Variable-not-RR
HAT-123-0007805	Variable-not-RR
HAT-222-0014258	RRc
HAT-214-0009322	Variable-not-RR
HAT-389-0028206	Unsure
HAT-205-0023484	Unsure
HAT-221-0022662	Variable-not-RR
HAT-249-0000063	Problem
HAT-167-0016016	Variable-not-RR
HAT-176-0004399	Variable-not-RR
HAT-193-0000920	Variable-not-RR
HAT-222-0000129	Variable-not-RR
HAT-135-0013715	Variable-not-RR
HAT-188-0000286	Unsure
HAT-171-0000041	Problem
HAT-333-0014812	RRab
HAT-126-0003959	Variable-not-RR
HAT-195-0000764	Variable-not-RR
HAT-128-0024273	Variable-not-RR
HAT-144-0000066	Problem
HAT-121-0000022	Variable-not-RR
HAT-216-0000241	Variable-not-RR
HAT-160-0000105	Problem
HAT-259-0006183	Problem
HAT-334-0017120	RRc
HAT-087-0064281	Variable-not-RR
HAT-196-0000360	Variable-not-RR
HAT-163-0000004	Variable-not-RR
HAT-172-0000385	Variable-not-RR
HAT-163-0000001	Problem
HAT-059-0000602	Variable-not-RR
HAT-216-0005130	Variable-not-RR
HAT-214-0010387	Unsure
HAT-208-0000034	Problem
HAT-161-0000199	Variable-not-RR
HAT-121-0001006	Variable-not-RR
HAT-235-0004521	Variable-not-RR
HAT-058-0000035	Variable-not-RR
HAT-165-0022859	Variable-not-RR
HAT-160-0001411	Variable-not-RR
HAT-171-0036951	Variable-not-RR
HAT-217-0000248	Variable-not-RR
HAT-129-0204486	Variable-not-RR
HAT-175-0019370	Variable-not-RR
HAT-364-0024939	RRc
HAT-206-0020391	Variable-not-RR
HAT-080-0000237	Variable-not-RR
HAT-161-0000094	Variable-not-RR
HAT-087-0004081	Variable-not-RR
HAT-087-0003759	RRab-RRc
HAT-335-0015669	RRab
HAT-216-0002299	Variable-not-RR
HAT-164-0019928	Variable-not-RR
HAT-081-0035323	Variable-not-RR
HAT-341-0073438	RRab
HAT-205-0028760	RRab
HAT-176-0015305	Variable-not-RR
HAT-124-0015175	Variable-not-RR
HAT-065-0004420	Variable-not-RR
HAT-160-0009151	Variable-not-RR
HAT-221-0009888	Variable-not-RR
HAT-219-0005150	Variable-not-RR
HAT-183-0000004	Problem
HAT-215-0006550	Variable-not-RR
HAT-191-0008416	RRab
HAT-056-0000004	Variable-not-RR
HAT-124-0061673	Variable-not-RR
HAT-056-0000003	Variable-not-RR
HAT-236-0000307	Variable-not-RR
HAT-177-0013924	Variable-not-RR
HAT-161-0001679	Variable-not-RR
HAT-089-0000056	Variable-not-RR
HAT-164-0021260	Variable-not-RR
HAT-268-0007200	RRc
HAT-188-0005411	Variable-not-RR
HAT-212-0013758	RRab
HAT-089-0004026	Variable-not-RR
HAT-126-0016672	Unsure
HAT-150-0000235	Variable-not-RR
HAT-176-0009379	Variable-not-RR
HAT-096-0000202	Variable-not-RR
HAT-121-0014641	Variable-not-RR
HAT-164-0021461	RRab
HAT-126-0036040	Unsure
HAT-190-0000851	Variable-not-RR
HAT-195-0000490	Variable-not-RR
HAT-221-0013211	RRc
HAT-150-0007785	Variable-not-RR
HAT-211-0000229	Variable-not-RR
HAT-143-0000020	Variable-not-RR
HAT-168-0021909	Variable-not-RR
HAT-217-0000056	Problem
HAT-170-0027168	Variable-not-RR
HAT-143-0000027	Variable-not-RR
HAT-164-0014817	Variable-not-RR
HAT-121-0030043	Variable-not-RR
HAT-174-0009466	Unsure
HAT-126-0001276	Variable-not-RR
HAT-206-0016594	Problem
HAT-132-0000616	Variable-not-RR
HAT-169-0004296	Variable-not-RR
HAT-063-0007561	Variable-not-RR
HAT-167-0019294	Variable-not-RR
HAT-215-0037540	Variable-not-RR
HAT-216-0050223	Variable-not-RR
HAT-217-0010030	RRab
HAT-222-0010405	Variable-not-RR
HAT-150-0011997	Variable-not-RR
HAT-169-0000682	Variable-not-RR
HAT-145-0002177	Variable-not-RR
HAT-133-0009188	Variable-not-RR
HAT-095-0031558	Variable-not-RR
HAT-125-0000007	Variable-not-RR
HAT-125-0000005	Variable-not-RR
HAT-259-0007615	Problem
HAT-190-0002634	Variable-not-RR
HAT-169-0030830	Unsure
HAT-134-0001690	Variable-not-RR
HAT-215-0013252	RRc
HAT-161-0000464	Variable-not-RR
HAT-132-0002029	Problem
HAT-235-0003085	Unsure
HAT-085-0003472	Variable-not-RR
HAT-286-0008179	RRab
HAT-092-0012765	Variable-not-RR
HAT-175-0172685	Variable-not-RR
HAT-413-0014888	RRab
HAT-175-0025239	Variable-not-RR
HAT-213-0011219	RRc
HAT-220-0011069	Variable-not-RR
HAT-087-0007321	RRc
HAT-128-0004156	Variable-not-RR
HAT-167-0000315	Variable-not-RR
HAT-095-0016552	Variable-not-RR
HAT-168-0001639	Variable-not-RR
HAT-139-0003270	Variable-not-RR
HAT-168-0010990	Unsure
HAT-217-0013427	Variable-not-RR
HAT-297-0010242	RRc
HAT-096-0007747	Variable-not-RR
HAT-134-0014335	Variable-not-RR
HAT-236-0007331	Variable-not-RR
HAT-087-0040133	Variable-not-RR
HAT-161-0000745	Variable-not-RR
HAT-170-0000076	Variable-not-RR
HAT-095-0003558	Variable-not-RR
HAT-059-0012623	Variable-not-RR
HAT-205-0014635	Variable-not-RR
HAT-188-0003803	Variable-not-RR
HAT-144-0000299	Variable-not-RR
HAT-186-0000123	Variable-not-RR
HAT-208-0005488	Variable-not-RR
HAT-085-0000015	Variable-not-RR
HAT-161-0000503	Variable-not-RR
HAT-151-0013706	Variable-not-RR
HAT-145-0003946	Variable-not-RR
HAT-088-0000431	Variable-not-RR
HAT-166-0013787	Variable-not-RR
HAT-239-0011693	RRc
HAT-214-0000372	Variable-not-RR
HAT-166-0014500	Variable-not-RR
HAT-127-0000312	Variable-not-RR
HAT-088-0004779	Problem
HAT-123-0041612	Variable-not-RR
HAT-176-0013811	Variable-not-RR
HAT-216-0507756	Variable-not-RR
HAT-129-0004392	Variable-not-RR
HAT-188-0000443	RRab
HAT-162-0008255	Variable-not-RR
HAT-136-0011133	Variable-not-RR
HAT-161-0013144	Unsure
HAT-208-0000751	Variable-not-RR
HAT-194-0000485	Variable-not-RR
HAT-183-0001669	Variable-not-RR
HAT-056-0051430	Variable-not-RR
HAT-163-0009858	RRab
HAT-186-0000341	RRc
HAT-088-0000327	Variable-not-RR
HAT-096-0015818	Unsure
HAT-218-0001788	Variable-not-RR
HAT-062-0000003	Variable-not-RR
HAT-155-0004535	Variable-not-RR
HAT-091-0010976	Variable-not-RR
HAT-203-0003729	Variable-not-RR
HAT-433-0087154	RRc
HAT-119-0000333	Variable-not-RR
HAT-235-0001564	Variable-not-RR
HAT-364-0012831	RRc
HAT-214-0007445	Variable-not-RR
HAT-123-0017611	Variable-not-RR
HAT-167-0017518	Variable-not-RR
HAT-166-0021572	Unsure
HAT-134-0014741	Variable-not-RR
HAT-153-0000001	Variable-not-RR
HAT-206-0023446	Variable-not-RR
HAT-325-0004844	RRab-RRc
HAT-220-0000562	Variable-not-RR
HAT-214-0000362	Variable-not-RR
HAT-126-0001760	Variable-not-RR
HAT-235-0000749	Variable-not-RR
HAT-087-0002662	Variable-not-RR
HAT-166-0017012	Variable-not-RR
HAT-194-0011239	RRab
HAT-166-0009630	Problem
HAT-166-0017957	Variable-not-RR
HAT-081-0000061	Variable-not-RR
HAT-213-0006547	Variable-not-RR
HAT-116-0000010	Variable-not-RR
HAT-216-0006168	Variable-not-RR
HAT-127-0013494	Variable-not-RR
HAT-292-0090990	RRab
HAT-194-0000003	Variable-not-RR
HAT-140-0001130	Variable-not-RR
HAT-145-0001216	Unsure
HAT-169-0016726	Variable-not-RR
HAT-230-0000068	Problem
HAT-126-0014296	Variable-not-RR
HAT-125-0032326	Variable-not-RR
HAT-166-0000264	Problem
HAT-163-0027816	Variable-not-RR
HAT-121-0000233	Problem
HAT-150-0006204	Variable-not-RR
HAT-176-0011095	Variable-not-RR
HAT-215-0000183	Variable-not-RR
HAT-176-0020227	Variable-not-RR
HAT-301-0003054	RRc
HAT-214-0007531	Variable-not-RR
HAT-064-0001837	Problem
HAT-176-0019667	Variable-not-RR
HAT-164-0000002	Variable-not-RR
HAT-235-0007765	RRab
HAT-222-0013543	Unsure
HAT-139-0003889	RRc
HAT-132-0000297	Variable-not-RR
HAT-059-0000742	Variable-not-RR
HAT-059-0000744	Variable-not-RR
HAT-221-0020647	Variable-not-RR
HAT-216-0046532	Variable-not-RR
HAT-165-0025537	Variable-not-RR
HAT-169-0021020	Unsure
HAT-436-0061804	RRab
HAT-095-0027045	Variable-not-RR
HAT-212-0011053	Variable-not-RR
HAT-096-0011801	Variable-not-RR
HAT-126-0000367	Problem
HAT-167-0020344	Variable-not-RR
HAT-277-0003609	RRc
HAT-127-0001820	Variable-not-RR
HAT-318-0004651	RRab
HAT-185-0002453	Variable-not-RR
HAT-237-0000032	Variable-not-RR
HAT-216-0001017	Variable-not-RR
HAT-176-0000124	Problem
HAT-116-0021418	Variable-not-RR
HAT-088-0074301	Variable-not-RR
HAT-150-0011608	Variable-not-RR
HAT-169-0032090	Variable-not-RR
HAT-114-0006254	Unsure
HAT-218-0000090	Problem
HAT-116-0005576	Variable-not-RR
HAT-194-0004765	RRc
HAT-114-0005292	Variable-not-RR
HAT-094-0034989	Variable-not-RR
HAT-214-0023197	Variable-not-RR
HAT-214-0003323	Variable-not-RR
HAT-155-0001016	Problem
HAT-176-0009804	Variable-not-RR
HAT-216-0049603	Variable-not-RR
HAT-163-0004261	Unsure
HAT-341-0036670	Unsure
HAT-194-0014622	Unsure
HAT-163-0010194	Variable-not-RR
HAT-175-0012315	Variable-not-RR
HAT-195-0001287	Variable-not-RR
HAT-167-0018890	Variable-not-RR
HAT-193-0002262	Variable-not-RR
HAT-209-0020063	Variable-not-RR
HAT-134-0000169	Variable-not-RR
HAT-126-0000108	Variable-not-RR
HAT-188-0004620	Unsure
HAT-129-0000095	Variable-not-RR
HAT-128-0020611	RRab
HAT-175-0010422	Variable-not-RR
HAT-177-0000027	Problem
HAT-088-0030750	Unsure
HAT-222-0018173	Variable-not-RR
HAT-215-0043893	Variable-not-RR
HAT-384-0048444	RRc
HAT-127-0042197	Variable-not-RR
HAT-126-0005861	Variable-not-RR
HAT-135-0009838	Variable-not-RR
HAT-203-0000676	Variable-not-RR
HAT-167-0022927	Unsure
HAT-206-0020410	Variable-not-RR
HAT-127-0040601	Variable-not-RR
HAT-087-0000136	Variable-not-RR
HAT-218-0030337	Variable-not-RR
HAT-169-0014763	Unsure
HAT-087-0000131	Problem
HAT-143-0004704	Variable-not-RR
HAT-164-0002243	Variable-not-RR
HAT-116-0014818	RRab
HAT-133-0000513	Variable-not-RR
HAT-213-0018954	Variable-not-RR
HAT-129-0002445	Variable-not-RR
HAT-145-0003203	Variable-not-RR
HAT-126-0020471	Variable-not-RR
HAT-095-0005041	Unsure
HAT-220-0016785	Variable-not-RR
HAT-167-0019359	Variable-not-RR
HAT-183-0004033	RRc
HAT-057-0036406	Variable-not-RR
HAT-175-0011416	Variable-not-RR
HAT-175-0026281	RRab
HAT-176-0015797	Variable-not-RR
HAT-200-0007837	Variable-not-RR
HAT-090-0045266	Variable-not-RR
HAT-096-0014990	Unsure
HAT-216-0000383	Variable-not-RR
HAT-080-0001353	Variable-not-RR
HAT-363-0006741	RRab
HAT-216-0004850	Variable-not-RR
HAT-038-0022668	Variable-not-RR
HAT-155-0000140	Problem
HAT-057-0110982	Variable-not-RR
HAT-186-0003818	Variable-not-RR
HAT-167-0020091	Variable-not-RR
HAT-176-0014222	Variable-not-RR
HAT-160-0050952	Problem
HAT-216-0001234	Variable-not-RR
HAT-133-0007973	Unsure
HAT-184-0000410	Variable-not-RR
HAT-166-0012225	Variable-not-RR
HAT-167-0019867	Variable-not-RR
HAT-093-0013479	Variable-not-RR
HAT-090-0000055	Variable-not-RR
HAT-337-0015776	RRab-RRc
HAT-086-0003015	Variable-not-RR
HAT-162-0017143	RRab
HAT-213-0017565	Variable-not-RR
HAT-215-0000037	Variable-not-RR
HAT-292-0118107	Not-variable
HAT-150-0008029	Variable-not-RR
HAT-217-0008109	Variable-not-RR
HAT-177-0004850	Variable-not-RR
HAT-064-0011180	Variable-not-RR
HAT-384-0578772	RRab
HAT-215-0029999	Variable-not-RR
HAT-236-0006922	Variable-not-RR
HAT-089-0010517	Variable-not-RR
HAT-205-0009534	Variable-not-RR
HAT-056-0000011	Variable-not-RR
HAT-135-0012503	Variable-not-RR
HAT-123-0029475	Variable-not-RR
HAT-413-0011708	RRab
HAT-161-0001609	Variable-not-RR
HAT-389-0034433	Unsure
HAT-161-0001603	Variable-not-RR
HAT-168-0013409	Variable-not-RR
HAT-160-0001348	Variable-not-RR
HAT-089-0000026	Variable-not-RR
HAT-094-0000448	Variable-not-RR
HAT-186-0001240	Variable-not-RR
HAT-122-0252179	Variable-not-RR
HAT-116-0011522	Variable-not-RR
HAT-096-0000835	Problem
HAT-137-0008650	RRc
HAT-163-0002399	Variable-not-RR
HAT-126-0021985	Variable-not-RR
HAT-214-0005278	Variable-not-RR
HAT-086-0000116	Variable-not-RR
HAT-332-0010239	RRab
HAT-090-0000271	Variable-not-RR
HAT-092-0000005	Variable-not-RR
HAT-132-0000861	Variable-not-RR
HAT-216-0005106	Variable-not-RR
HAT-098-0000239	Variable-not-RR
HAT-143-0000003	Variable-not-RR
HAT-089-0018552	Variable-not-RR
HAT-154-0016025	Variable-not-RR
HAT-065-0008307	Variable-not-RR
HAT-159-0000408	Problem
HAT-293-0040655	RRab
HAT-126-0032570	Variable-not-RR
HAT-097-0000001	Variable-not-RR
HAT-177-0014800	Variable-not-RR
HAT-365-0009458	RRab
HAT-206-0016580	RRab
HAT-132-0000603	Problem
HAT-215-0040549	Unsure
HAT-135-0009537	Variable-not-RR
HAT-146-0000958	Variable-not-RR
HAT-185-0007221	Variable-not-RR
HAT-287-0013630	RRab
HAT-185-0008077	Variable-not-RR
HAT-089-0000336	Problem
HAT-168-0014537	Variable-not-RR
HAT-212-0012762	Variable-not-RR
HAT-169-0009923	RRc
HAT-204-0020613	Variable-not-RR
HAT-146-0002420	Variable-not-RR
HAT-167-0000145	Variable-not-RR
HAT-388-0009720	RRc
HAT-213-0012007	Variable-not-RR
HAT-122-0000531	Variable-not-RR
HAT-095-0002547	Variable-not-RR
HAT-221-0017897	Unsure
HAT-130-0022553	Variable-not-RR
HAT-217-0000277	Problem
HAT-177-0002464	Variable-not-RR
HAT-194-0006981	Variable-not-RR
HAT-192-0001137	Variable-not-RR
HAT-221-0015543	Variable-not-RR
HAT-064-0000040	Variable-not-RR
HAT-129-0000081	Variable-not-RR
HAT-176-0018924	Variable-not-RR
HAT-235-0004994	RRab
HAT-056-0084138	Variable-not-RR
HAT-165-0017115	Unsure
